,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
193766,CASH_OUT,48375.02,48375.02,0.0,374803.26,658520.33,1
194259,PAYMENT,7370.47,1891.11,0.0,0.0,0.0,0
194475,CASH_IN,189630.01,4803742.34,4993372.36,1150981.07,961351.06,0
194505,CASH_OUT,172029.02,0.0,0.0,261750.11,433779.12,0
194591,PAYMENT,27253.09,5085.0,0.0,0.0,0.0,0
194645,CASH_OUT,235582.02,1128.0,0.0,2363625.72,2599207.74,0
196775,TRANSFER,4022667.54,4022667.54,0.0,0.0,0.0,1
196776,CASH_OUT,4022667.54,4022667.54,0.0,80136.56,4057191.21,1
198457,CASH_IN,562184.64,102720.0,664904.64,0.0,432743.24,0
198812,PAYMENT,23016.37,368.0,0.0,0.0,0.0,0
199551,PAYMENT,27953.27,0.0,0.0,0.0,0.0,0
200560,CASH_OUT,109064.21,0.0,0.0,3509379.0,3618443.22,0
200845,CASH_OUT,454859.39,0.0,0.0,0.0,454859.39,1
201046,TRANSFER,1039634.61,0.0,0.0,3030433.82,4070068.43,0
201820,CASH_OUT,74861.0,86061.0,11200.0,0.0,74861.0,0
202361,TRANSFER,1161495.82,1161495.82,0.0,0.0,0.0,1
202362,CASH_OUT,1161495.82,1161495.82,0.0,319036.02,1565123.81,1
203285,PAYMENT,3893.48,0.0,0.0,0.0,0.0,0
203296,TRANSFER,64235.93,1185.0,0.0,898246.27,962482.2,0
204215,TRANSFER,2686564.04,2686564.04,0.0,0.0,0.0,1
204216,CASH_OUT,2686564.04,2686564.04,0.0,438199.37,3124763.41,1
204556,CASH_IN,47838.62,9507934.26,9555772.88,3655277.89,3403481.49,0
205499,CASH_IN,181924.61,4587021.13,4768945.74,563741.55,381816.94,0
206651,PAYMENT,13804.7,169083.2,155278.51,0.0,0.0,0
207763,CASH_OUT,245425.08,11625.0,0.0,0.0,245425.08,0
207951,DEBIT,2999.54,1103.0,0.0,126786.62,220719.24,0
208502,PAYMENT,37868.32,13433.0,0.0,0.0,0.0,0
208549,CASH_OUT,361113.88,50056.0,0.0,350320.23,711434.1,0
209906,TRANSFER,339701.33,63994.0,0.0,423821.1,763522.43,0
210452,CASH_IN,149147.02,1301319.04,1450466.07,2013353.51,1864206.49,0
211234,PAYMENT,14057.44,475293.55,461236.12,0.0,0.0,0
212767,PAYMENT,969.27,0.0,0.0,0.0,0.0,0
214095,CASH_OUT,12649.02,31800.0,19150.98,0.0,12649.02,0
215045,CASH_OUT,168712.2,10958.0,0.0,1202224.46,1370936.66,0
215560,CASH_OUT,372845.8,2288.0,0.0,350966.43,723812.23,0
216422,TRANSFER,915452.87,25003.0,0.0,351.0,915803.87,0
216813,TRANSFER,759982.19,606507.54,0.0,1038091.14,1798073.33,0
217105,CASH_IN,91969.41,4186074.86,4278044.27,414341.02,539206.29,0
217320,TRANSFER,6188514.81,6188514.81,0.0,0.0,0.0,1
217321,CASH_OUT,6188514.81,6188514.81,0.0,381607.21,6424681.56,1
217460,CASH_OUT,72131.04,167835.0,95703.96,151524.13,223655.17,0
217978,TRANSFER,123194.95,79466.45,0.0,535933.16,263908.84,1
219344,PAYMENT,9770.06,141.0,0.0,0.0,0.0,0
219423,PAYMENT,10493.29,637402.24,626908.95,0.0,0.0,0
220482,CASH_IN,156077.77,18238955.7,18395033.46,191068.43,34990.67,0
221051,CASH_OUT,191973.18,0.0,0.0,3135032.56,3327005.74,0
222037,CASH_OUT,601531.04,6442.0,0.0,0.0,601531.04,0
222043,CASH_OUT,134266.44,40387.0,0.0,21530.0,155796.44,0
222171,CASH_OUT,236302.47,11664.0,0.0,0.0,236302.47,0
222304,CASH_IN,54390.83,11076.0,65466.83,1077987.7,1023596.87,0
222681,PAYMENT,4329.17,422342.0,418012.83,0.0,0.0,0
222997,TRANSFER,2093951.47,2093951.47,0.0,0.0,0.0,1
222998,CASH_OUT,2093951.47,2093951.47,0.0,0.0,2093951.47,1
225592,CASH_OUT,70588.94,0.0,0.0,328677.28,399266.22,0
225954,PAYMENT,406.3,0.0,0.0,0.0,0.0,0
228441,PAYMENT,4869.63,203010.97,198141.34,0.0,0.0,0
228759,PAYMENT,4065.62,0.0,0.0,0.0,0.0,0
229448,PAYMENT,34344.37,0.0,0.0,0.0,0.0,0
231697,CASH_OUT,160210.6,119193.08,0.0,2208596.01,2969733.57,0
232962,PAYMENT,16358.1,0.0,0.0,0.0,0.0,0
234465,TRANSFER,743107.28,0.0,0.0,2076957.61,3561610.24,0
234682,CASH_OUT,234217.72,854.0,0.0,1412274.2,2215641.93,0
234778,TRANSFER,281722.78,0.0,0.0,2814193.67,4130041.57,0
235032,PAYMENT,3705.22,11131.0,7425.78,0.0,0.0,0
235472,CASH_OUT,113763.41,107192.0,0.0,2167819.68,2537853.07,0
235519,PAYMENT,12763.28,211141.29,198378.01,0.0,0.0,0
235961,PAYMENT,456.05,0.0,0.0,0.0,0.0,0
238820,TRANSFER,563283.01,0.0,0.0,842229.29,1728221.81,0
238997,CASH_OUT,109486.66,0.0,0.0,123221.93,867582.88,0
239124,TRANSFER,739248.95,143382.0,0.0,0.0,111812.66,0
239160,TRANSFER,325660.95,0.0,0.0,2896807.84,4052335.71,0
240283,PAYMENT,7890.62,64.0,0.0,0.0,0.0,0
240866,CASH_OUT,100761.84,0.0,0.0,396474.75,445922.78,0
241947,TRANSFER,143032.0,143032.0,0.0,0.0,0.0,1
241948,CASH_OUT,143032.0,143032.0,0.0,814654.61,1020323.73,1
242982,TRANSFER,2927005.15,2927005.15,0.0,0.0,0.0,1
242983,CASH_OUT,2927005.15,2927005.15,0.0,0.0,2994420.07,1
244693,CASH_OUT,192830.53,0.0,0.0,8569022.61,8761853.14,0
245311,PAYMENT,5625.29,106464.14,100838.85,0.0,0.0,0
245969,PAYMENT,11341.6,0.0,0.0,0.0,0.0,0
247191,CASH_OUT,168119.25,0.0,0.0,237518.74,177446.14,0
247463,PAYMENT,13770.25,743858.81,730088.56,0.0,0.0,0
248744,CASH_OUT,56219.14,519.0,0.0,0.0,56219.14,0
248771,TRANSFER,1832319.42,1832319.42,0.0,0.0,0.0,1
248772,CASH_OUT,1832319.42,1832319.42,0.0,43962.42,2440139.69,1
248980,PAYMENT,5119.35,0.0,0.0,0.0,0.0,0
249089,PAYMENT,18420.35,78202.0,59781.65,0.0,0.0,0
249448,CASH_IN,212517.72,1881367.77,2093885.49,781403.44,542698.07,0
250070,CASH_OUT,170715.71,133428.0,0.0,806252.51,957472.65,0
250740,TRANSFER,754805.07,24992.1,0.0,0.0,1549411.15,0
250750,PAYMENT,4603.65,985.0,0.0,0.0,0.0,0
250853,CASH_OUT,167868.37,0.0,0.0,458256.77,783194.93,0
251423,PAYMENT,15065.89,23980.0,8914.11,0.0,0.0,0
251870,CASH_OUT,245009.52,105246.01,0.0,3985561.98,7370846.03,0
252549,CASH_IN,540871.49,4449.0,545320.49,89441.27,0.0,0
252986,CASH_OUT,23497.32,0.0,0.0,3343943.29,2982477.74,0
253059,CASH_IN,222395.32,24213.0,246608.32,0.0,0.0,0
253250,CASH_OUT,405597.49,22876.0,0.0,483383.15,888980.64,0
254207,PAYMENT,18503.08,600999.5,582496.42,0.0,0.0,0
254493,PAYMENT,3614.89,0.0,0.0,0.0,0.0,0
254508,PAYMENT,3605.16,0.0,0.0,0.0,0.0,0
254651,PAYMENT,2071.56,53075.0,51003.44,0.0,0.0,0
255090,PAYMENT,1102.88,0.0,0.0,0.0,0.0,0
255397,CASH_IN,88388.64,10462055.18,10550443.81,2819290.74,2954022.74,0
255701,TRANSFER,1561891.66,1561891.66,0.0,0.0,0.0,1
255702,CASH_OUT,1561891.66,1561891.66,0.0,3471928.95,6443177.56,1
255827,CASH_OUT,35054.08,0.0,0.0,331155.33,527476.63,0
255849,CASH_OUT,18772.75,0.0,0.0,43548.0,62320.75,0
256471,PAYMENT,3943.96,389728.92,385784.96,0.0,0.0,0
258952,PAYMENT,4544.74,0.0,0.0,0.0,0.0,0
259106,CASH_OUT,655602.68,92892.66,0.0,1063447.01,2001647.52,0
259579,CASH_OUT,6163.33,0.0,0.0,136146.0,238077.34,0
259838,PAYMENT,23210.03,18615.0,0.0,0.0,0.0,0
259844,TRANSFER,65488.05,65488.05,0.0,0.0,0.0,1
259845,CASH_OUT,65488.05,65488.05,0.0,0.0,65488.05,1
260335,CASH_IN,200691.38,136228.77,336920.14,832075.15,631383.78,0
261722,PAYMENT,8678.57,888.0,0.0,0.0,0.0,0
261868,CASH_OUT,415355.5,0.0,0.0,1841514.61,2187220.11,0
262098,PAYMENT,20254.34,13969.0,0.0,0.0,0.0,0
262273,PAYMENT,45018.16,10592.93,0.0,0.0,0.0,0
262858,CASH_OUT,388748.99,49913.0,0.0,155876.74,443449.63,0
263418,CASH_OUT,91992.68,0.0,0.0,7787946.85,8332561.73,0
263649,PAYMENT,25063.9,0.0,0.0,0.0,0.0,0
264104,CASH_OUT,77326.93,19566.0,0.0,877744.94,409574.05,0
264356,PAYMENT,312.93,0.0,0.0,0.0,0.0,0
267096,CASH_OUT,256903.58,2674.0,0.0,7079576.51,7475518.28,0
268591,CASH_IN,29421.3,18087034.09,18116455.4,275487.5,246066.2,0
269669,CASH_OUT,49416.19,11745.0,0.0,129915.35,179331.54,0
271116,TRANSFER,696763.08,696763.08,0.0,0.0,69861.26,1
271117,CASH_OUT,696763.08,696763.08,0.0,366114.58,1347073.81,1
271159,CASH_OUT,79837.95,0.0,0.0,1170732.86,1404492.49,0
271365,CASH_IN,142001.95,9753574.05,9895576.0,1546433.33,2434626.67,0
273376,CASH_OUT,306087.97,57695.0,0.0,8159493.4,8759944.79,0
273388,PAYMENT,1356.0,0.0,0.0,0.0,0.0,0
273838,CASH_OUT,140484.6,10951.0,0.0,0.0,140484.6,0
274342,PAYMENT,14229.4,0.0,0.0,0.0,0.0,0
275206,PAYMENT,13097.6,0.0,0.0,0.0,0.0,0
276345,CASH_IN,57285.72,5562907.39,5620193.12,407778.33,350492.6,0
277265,TRANSFER,119.0,119.0,0.0,0.0,0.0,1
277266,CASH_OUT,119.0,119.0,0.0,4844060.13,4844179.13,1
277280,CASH_OUT,731.56,858.0,126.44,0.0,731.56,0
277990,TRANSFER,128473.62,128473.62,0.0,0.0,0.0,1
277991,CASH_OUT,128473.62,128473.62,0.0,0.0,128473.62,1
279708,PAYMENT,17328.64,31172.0,13843.36,0.0,0.0,0
279774,PAYMENT,14510.68,1186.0,0.0,0.0,0.0,0
279778,TRANSFER,1644120.17,0.0,0.0,3668805.05,5312925.22,0
279935,CASH_IN,306301.79,146023.0,452324.79,267490.11,0.0,0
280572,CASH_OUT,472575.37,21398.0,0.0,441905.11,914480.48,0
280576,CASH_IN,243884.13,43139.0,287023.13,1107717.71,825516.04,0
281512,CASH_OUT,112785.36,0.0,0.0,1886831.5,1999616.87,0
281522,CASH_OUT,351523.11,0.0,0.0,909981.95,1261505.06,0
281525,CASH_OUT,293694.97,0.0,0.0,1843693.23,2137388.19,0
281580,PAYMENT,12263.56,0.0,0.0,0.0,0.0,0
282173,CASH_OUT,168768.98,0.0,0.0,3950786.48,4119555.46,0
282349,CASH_OUT,69715.28,0.0,0.0,5210086.17,5279801.45,0
282375,CASH_IN,209175.69,1035698.37,1244874.06,213345.46,94074.02,0
282673,PAYMENT,11600.82,49590.0,37989.18,0.0,0.0,0
283781,CASH_IN,124170.58,21897.0,146067.58,0.0,0.0,0
284295,DEBIT,2124.44,9.0,0.0,222380.16,224504.61,0
284373,CASH_OUT,135411.69,0.0,0.0,1182915.15,1318326.84,0
285019,TRANSFER,248056.41,248056.41,0.0,0.0,0.0,1
285020,CASH_OUT,248056.41,248056.41,0.0,0.0,201427.47,1
286150,CASH_IN,304376.43,3792089.15,4096465.58,932128.13,627751.7,0
286185,TRANSFER,164500.81,164500.81,0.0,0.0,0.0,1
286186,CASH_OUT,164500.81,164500.81,0.0,685636.21,850137.02,1
286917,CASH_OUT,122388.79,0.0,0.0,2054975.61,2177364.4,0
287157,CASH_OUT,184425.3,0.0,0.0,1236731.78,1087813.8,0
287957,CASH_OUT,446968.95,0.0,0.0,827841.52,1274810.47,0
288376,TRANSFER,212089.74,212089.74,0.0,0.0,0.0,1
288377,CASH_OUT,212089.74,212089.74,0.0,257758.48,469848.23,1
289243,CASH_OUT,263496.98,0.0,0.0,3133172.31,3396669.28,0
289305,CASH_OUT,70548.51,109365.62,38817.11,27086758.86,27157307.37,0
289608,CASH_OUT,168997.84,0.0,0.0,2383499.8,2552497.64,0
289614,CASH_IN,50972.98,289996.28,340969.26,0.0,138636.83,0
289939,CASH_IN,58290.99,68694.03,126985.01,988677.85,930386.86,0
290135,CASH_IN,156927.13,7937860.09,8094787.21,24874545.45,24717618.33,0
291459,CASH_OUT,95428.32,0.0,0.0,0.0,95428.32,1
291959,PAYMENT,19426.89,140016.02,120589.13,0.0,0.0,0
291965,PAYMENT,10742.52,91355.22,80612.7,0.0,0.0,0
293737,PAYMENT,14443.38,30854.0,16410.62,0.0,0.0,0
295862,CASH_OUT,167750.25,0.0,0.0,500615.6,668365.85,0
296258,CASH_IN,21214.68,2355634.84,2376849.52,3997571.68,3976357.0,0
296686,CASH_OUT,39713.28,0.0,0.0,1274866.51,1314579.79,1
297955,TRANSFER,92459.87,0.0,0.0,105459.24,197919.11,0
298342,PAYMENT,10124.57,0.0,0.0,0.0,0.0,0
299840,PAYMENT,5693.02,0.0,0.0,0.0,0.0,0
301227,CASH_IN,146468.41,394548.0,541016.41,6386.0,0.0,0
301366,CASH_OUT,333856.04,807884.24,474028.21,575988.78,909844.82,0
301801,TRANSFER,170.0,170.0,0.0,0.0,0.0,1
301802,CASH_OUT,170.0,170.0,0.0,413421.36,345764.15,1
302331,TRANSFER,747282.4,747282.4,0.0,0.0,0.0,1
302332,CASH_OUT,747282.4,747282.4,0.0,5340917.82,6088200.22,1
303659,TRANSFER,59385.67,59385.67,0.0,0.0,0.0,1
303660,CASH_OUT,59385.67,59385.67,0.0,74371.0,133756.67,1
303862,PAYMENT,15590.03,6085.0,0.0,0.0,0.0,0
304538,CASH_OUT,285753.67,102827.0,0.0,355071.58,640825.25,0
304697,CASH_OUT,165144.39,121433.0,0.0,0.0,165144.39,0
308173,PAYMENT,17402.36,762759.66,745357.29,0.0,0.0,0
311880,TRANSFER,693924.93,0.0,0.0,4690741.38,5384666.31,0
312124,CASH_OUT,191308.3,1059.0,0.0,0.0,102280.76,0
313509,CASH_IN,152082.32,37859.0,189941.32,1694158.12,1333507.0,0
313656,CASH_OUT,143736.25,0.0,0.0,8423142.82,8672526.93,0
314393,CASH_IN,52716.41,4560977.02,4613693.43,3080859.68,3028143.26,0
314394,CASH_IN,114519.41,4613693.43,4728212.85,223038.62,108519.21,0
314467,PAYMENT,1427.35,5514.0,4086.65,0.0,0.0,0
314495,PAYMENT,1026.23,0.0,0.0,0.0,0.0,0
316709,CASH_OUT,169355.84,11168.0,0.0,6449642.62,6288056.96,0
316853,PAYMENT,11389.45,19459.0,8069.55,0.0,0.0,0
317020,CASH_OUT,309813.18,152671.69,0.0,390629.31,495282.67,0
318373,TRANSFER,2198224.71,2198224.71,0.0,0.0,0.0,1
318374,CASH_OUT,2198224.71,2198224.71,0.0,0.0,2198224.71,1
318670,PAYMENT,3605.46,10180.0,6574.54,0.0,0.0,0
318850,CASH_IN,148763.17,3694187.6,3842950.77,702843.22,554080.05,0
320037,CASH_OUT,151009.64,209812.0,58802.36,0.0,165809.75,0
320115,CASH_OUT,123515.59,40486.0,0.0,109766.93,329816.37,0
321109,CASH_OUT,568437.25,142954.0,0.0,0.0,365345.08,0
322269,CASH_OUT,95572.82,0.0,0.0,668100.16,763672.98,0
323516,CASH_IN,18134.34,4939265.85,4957400.19,2496218.41,2478084.07,0
324241,CASH_OUT,159902.07,1198.0,0.0,0.0,159902.07,0
325664,CASH_OUT,341034.33,10861.0,0.0,928264.78,2562057.13,0
326599,PAYMENT,1882.2,31763.0,29880.8,0.0,0.0,0
327761,TRANSFER,828720.89,828720.89,0.0,0.0,0.0,1
327762,CASH_OUT,828720.89,828720.89,0.0,9142622.59,10184336.54,1
329082,TRANSFER,1935978.58,0.0,0.0,2282580.56,4218559.14,0
330427,CASH_OUT,36735.69,0.0,0.0,323424.93,360160.62,0
330884,PAYMENT,21164.72,44022.7,22857.98,0.0,0.0,0
331811,CASH_IN,302877.05,941646.16,1244523.21,1548530.8,1245653.75,0
332838,PAYMENT,1694.74,0.0,0.0,0.0,0.0,0
333219,PAYMENT,4418.04,454664.83,450246.78,0.0,0.0,0
335120,TRANSFER,622935.83,51517.0,0.0,490406.15,1284424.75,0
335515,CASH_IN,132342.89,69625.0,201967.89,280233.53,147890.64,0
335548,PAYMENT,24381.13,688607.53,664226.41,0.0,0.0,0
335674,PAYMENT,27688.08,17826.0,0.0,0.0,0.0,0
337819,PAYMENT,26339.78,355003.68,328663.89,0.0,0.0,0
337948,PAYMENT,6327.41,0.0,0.0,0.0,0.0,0
338007,TRANSFER,2701905.3,2701905.3,0.0,0.0,0.0,1
338008,CASH_OUT,2701905.3,2701905.3,0.0,57418.0,2759323.3,1
339795,CASH_OUT,120082.98,0.0,0.0,943493.42,1063576.4,0
340493,CASH_OUT,51760.98,13362.0,0.0,634839.99,633328.2,0
341664,CASH_OUT,473775.13,0.0,0.0,4971954.53,5445729.65,0
341701,CASH_OUT,358025.27,0.0,0.0,1029676.06,1387701.33,0
342448,PAYMENT,6595.54,37714.43,31118.89,0.0,0.0,0
343300,TRANSFER,31074.0,31074.0,0.0,0.0,0.0,1
343301,CASH_OUT,31074.0,31074.0,0.0,0.0,31074.0,1
343388,TRANSFER,862548.15,10073.0,0.0,0.0,862548.15,0
345447,CASH_OUT,9968.8,0.0,0.0,1629707.47,1639676.27,0
345709,PAYMENT,10029.89,60600.0,50570.11,0.0,0.0,0
347734,TRANSFER,121626.82,121626.82,0.0,0.0,0.0,1
347735,CASH_OUT,121626.82,121626.82,0.0,653744.34,775371.16,1
349741,CASH_OUT,167497.29,0.0,0.0,810953.53,978450.82,0
349885,CASH_OUT,35892.67,0.0,0.0,160931.23,196823.9,0
350005,CASH_IN,200709.08,710882.9,911591.99,264234.2,63525.11,0
351015,PAYMENT,5490.64,670580.68,665090.04,0.0,0.0,0
351247,PAYMENT,27790.47,455843.62,428053.15,0.0,0.0,0
351300,TRANSFER,436202.52,0.0,0.0,7871793.69,8307996.21,0
353506,CASH_OUT,139202.4,0.0,0.0,319430.15,458632.55,0
354052,PAYMENT,13223.77,0.0,0.0,0.0,0.0,0
354208,CASH_OUT,111136.51,0.0,0.0,165964.04,277100.54,0
356059,CASH_IN,252560.23,6828225.46,7080785.69,313248.42,60688.19,0
358929,TRANSFER,384263.69,0.0,0.0,595891.37,980155.07,0
358997,CASH_OUT,119639.15,0.0,0.0,457620.48,577259.63,0
362158,CASH_OUT,284248.83,32695.0,0.0,0.0,284248.83,0
362561,PAYMENT,19942.7,11650.0,0.0,0.0,0.0,0
363443,CASH_OUT,122091.53,373355.0,251263.47,848414.25,970505.78,0
363634,CASH_OUT,196140.04,64.0,0.0,406956.89,603096.93,0
363740,CASH_OUT,106426.94,0.0,0.0,24912601.18,26560573.45,0
364848,TRANSFER,717695.65,0.0,0.0,2207697.72,2814278.02,0
367260,CASH_OUT,20243.54,0.0,0.0,42909.0,0.0,0
367380,CASH_IN,70554.21,20161.0,90715.21,6113143.31,6042589.1,0
367557,CASH_IN,534840.54,5606370.94,6141211.48,1185364.65,650524.11,0
368258,TRANSFER,1639676.27,1639676.27,0.0,0.0,0.0,1
368259,CASH_OUT,1639676.27,1639676.27,0.0,448954.92,2198318.48,1
368301,CASH_OUT,320861.52,0.0,0.0,419316.41,1250540.04,0
368833,PAYMENT,1142.34,20333.0,19190.66,0.0,0.0,0
369349,TRANSFER,2388798.86,45162.0,0.0,4046245.25,6435044.11,0
369526,TRANSFER,305627.0,305627.0,0.0,0.0,0.0,1
369527,CASH_OUT,305627.0,305627.0,0.0,7699847.16,8005474.16,1
369599,CASH_OUT,794.33,169306.95,168512.63,482226.44,483020.77,0
369846,CASH_IN,384153.81,13665.0,397818.81,2368019.36,1983865.55,0
371429,TRANSFER,243482.26,9.0,0.0,55046.0,298528.26,0
371981,TRANSFER,383578.96,0.0,0.0,2089497.05,3328132.95,0
373335,CASH_OUT,221020.76,0.0,0.0,446023.62,646126.56,0
374689,PAYMENT,5638.56,75.47,0.0,0.0,0.0,0
375475,CASH_IN,126338.78,9111737.61,9238076.4,505001.14,0.0,0
375510,CASH_IN,122701.97,14192449.81,14315151.78,2177042.81,2054340.84,0
375802,CASH_IN,313792.82,11282.0,325074.82,22257.08,0.0,0
376159,PAYMENT,18427.63,0.0,0.0,0.0,0.0,0
376525,PAYMENT,6735.43,0.0,0.0,0.0,0.0,0
376840,TRANSFER,195351.76,195351.76,0.0,0.0,0.0,1
376841,CASH_OUT,195351.76,195351.76,0.0,156408.25,265841.0,1
377151,CASH_OUT,42062.82,340830.43,298767.61,398931.35,678419.64,1
377189,CASH_IN,443833.19,60092.0,503925.19,20701.0,0.0,0
377977,CASH_OUT,99592.38,105149.0,5556.62,2532175.73,2631768.11,0
378959,PAYMENT,15511.02,40827.0,25315.98,0.0,0.0,0
379659,CASH_OUT,27713.79,106780.0,79066.21,372335.66,400049.45,0
380305,PAYMENT,6396.21,998631.99,992235.77,0.0,0.0,0
382039,PAYMENT,6977.35,508678.0,501700.65,0.0,0.0,0
382435,CASH_OUT,67469.58,11573.0,0.0,155459.11,222928.69,0
382759,TRANSFER,1452475.98,203177.0,0.0,172510.88,1624986.86,0
383061,CASH_OUT,288146.04,46242.0,0.0,702791.84,1154359.3,0
384278,TRANSFER,992115.07,0.0,0.0,5644277.98,6636393.04,0
384976,CASH_OUT,67306.89,13056.0,0.0,0.0,67306.89,0
386995,CASH_OUT,9451.78,104019.0,94567.22,0.0,9451.78,0
387048,PAYMENT,23487.11,30584.0,7096.89,0.0,0.0,0
387449,CASH_IN,126011.33,4669129.27,4795140.61,156412.73,30401.4,0
387810,CASH_OUT,46162.81,59670.0,13507.19,16591.06,62753.87,0
390634,CASH_IN,35719.02,12874483.23,12910202.26,895433.88,859714.85,0
391636,TRANSFER,571560.26,0.0,0.0,7969587.1,8541147.36,0
394010,CASH_OUT,241178.05,0.0,0.0,3151335.88,3392513.92,0
395049,CASH_IN,394056.57,1790.0,395846.57,210151.42,0.0,0
397189,TRANSFER,479361.34,0.0,0.0,2655359.24,3134720.58,0
397546,TRANSFER,295664.18,295664.18,0.0,0.0,0.0,1
397547,CASH_OUT,295664.18,295664.18,0.0,10184336.54,10480000.72,1
399440,PAYMENT,4372.32,16642.0,12269.68,0.0,0.0,0
400247,CASH_IN,136313.15,9928.0,146241.15,0.0,0.0,0
400264,CASH_OUT,119548.5,794737.3,675188.8,124692.39,244240.89,0
401230,TRANSFER,31348.86,54832.0,23483.14,3016336.19,3399782.38,0
401493,TRANSFER,483157.99,0.0,0.0,2715079.7,3475838.23,0
402105,CASH_OUT,160936.22,0.0,0.0,496388.32,657324.54,0
404151,PAYMENT,7767.68,19276.0,11508.32,0.0,0.0,0
404428,TRANSFER,307739.18,307739.18,0.0,0.0,0.0,1
404429,CASH_OUT,307739.18,307739.18,0.0,25326.0,838246.41,1
405145,CASH_OUT,114816.37,0.0,0.0,3685489.83,3800306.2,0
405356,PAYMENT,3603.11,0.0,0.0,0.0,0.0,0
406205,CASH_OUT,46564.48,0.0,0.0,1137720.49,1184284.97,0
406487,CASH_IN,56713.06,12230.0,68943.06,1873596.74,1747949.6,0
406593,CASH_IN,117518.84,12539.0,130057.84,16820.0,0.0,0
408955,CASH_OUT,314251.58,75956.47,0.0,7962205.25,8276456.84,1
409377,PAYMENT,7848.71,196040.06,188191.35,0.0,0.0,0
410079,TRANSFER,173193.56,0.0,0.0,181737.32,354930.88,0
410905,TRANSFER,1102133.9,1102133.9,0.0,0.0,746575.95,1
410906,CASH_OUT,1102133.9,1102133.9,0.0,306228.56,1408362.45,1
411063,PAYMENT,9368.55,47257.59,37889.04,0.0,0.0,0
412980,PAYMENT,529.5,524513.0,523983.5,0.0,0.0,0
413613,CASH_IN,146503.16,689200.58,835703.74,463428.52,316925.36,0
414521,TRANSFER,1144089.37,1144089.37,0.0,0.0,0.0,1
414522,CASH_OUT,1144089.37,1144089.37,0.0,2502877.26,3879210.29,1
416172,TRANSFER,14481.93,0.0,0.0,20226.22,34708.15,0
416224,CASH_OUT,276135.4,26567.0,0.0,225606.69,501742.09,0
416579,CASH_OUT,62609.15,11152.0,0.0,2112771.6,2175380.75,0
417498,TRANSFER,256695.69,0.0,0.0,1391932.34,1500262.04,0
417512,CASH_OUT,75346.08,73321.0,0.0,0.0,75346.08,0
417569,TRANSFER,604915.87,11238.0,0.0,0.0,731756.16,0
418507,CASH_OUT,12160.15,100669.0,88508.85,220824.99,232985.14,0
418596,CASH_OUT,74878.98,25643.0,0.0,372807.98,447686.96,0
418771,CASH_IN,262864.56,601.0,263465.56,0.0,0.0,0
418971,CASH_OUT,207435.74,30171.0,0.0,0.0,330264.97,0
419777,CASH_OUT,102740.47,0.0,0.0,2258295.9,2919163.07,0
420217,CASH_OUT,261380.28,0.0,0.0,455809.24,378898.37,0
420253,CASH_OUT,246289.1,0.0,0.0,267449.45,513738.55,0
420260,CASH_OUT,281130.64,0.0,0.0,1787952.98,2069083.62,0
421523,TRANSFER,1974352.3,1974352.3,0.0,0.0,0.0,1
421524,CASH_OUT,1974352.3,1974352.3,0.0,15531.71,1989884.01,1
421585,TRANSFER,11481.0,11481.0,0.0,0.0,263492.28,1
421586,CASH_OUT,11481.0,11481.0,0.0,761417.61,1765080.5,1
422309,CASH_OUT,28924.61,0.0,0.0,1181755.96,1233262.4,0
423033,CASH_IN,40525.77,24871.0,65396.77,309842.77,269317.0,0
423768,PAYMENT,9777.56,0.0,0.0,0.0,0.0,0
424928,CASH_OUT,508782.2,0.0,0.0,1082007.65,1590789.85,1
426786,CASH_OUT,155128.95,722994.0,567865.05,212467.2,367596.15,0
428474,TRANSFER,646852.42,0.0,0.0,2730025.27,3376877.69,0
428783,PAYMENT,1090.8,0.0,0.0,0.0,0.0,0
429086,CASH_OUT,41128.25,0.0,0.0,969466.0,1010594.25,0
429255,CASH_OUT,261886.37,118254.0,0.0,2043500.48,2305386.85,0
429940,PAYMENT,5419.11,14742.0,9322.89,0.0,0.0,0
431519,CASH_OUT,252900.8,0.0,0.0,330274.23,583175.03,0
434948,TRANSFER,322785.48,0.0,0.0,1695493.65,2040563.2,0
435802,CASH_IN,182303.84,47499.0,229802.84,457.0,0.0,0
437291,TRANSFER,9131.0,9131.0,0.0,0.0,0.0,1
437292,CASH_OUT,9131.0,9131.0,0.0,133084.02,142215.02,1
437691,PAYMENT,44473.51,110411.0,65937.49,0.0,0.0,0
437717,CASH_IN,324481.53,609003.44,933484.97,328021.29,3539.76,0
438750,CASH_OUT,207292.35,0.0,0.0,341364.88,548657.24,0
439762,TRANSFER,331929.8,0.0,0.0,1034207.81,1716272.4,0
439939,CASH_IN,59275.33,1305.0,60580.33,909854.05,850578.73,0
441499,PAYMENT,4811.36,48930.0,44118.64,0.0,0.0,0
441743,CASH_OUT,57754.82,11210.0,0.0,1547186.21,1604941.04,0
443216,CASH_OUT,36850.57,11320.0,0.0,0.0,36850.57,0
443868,CASH_OUT,53535.03,0.0,0.0,112535.0,166070.03,0
444026,CASH_OUT,12148.13,6215.0,0.0,6558558.15,7507514.92,0
446217,CASH_OUT,290848.56,11004.0,0.0,766958.35,1057806.91,0
446390,PAYMENT,18541.71,0.0,0.0,0.0,0.0,0
446911,CASH_OUT,10337.06,0.0,0.0,3609894.09,3620231.15,0
